modell,teststandort,merkmal,koeffizient_standardisiert
Distanz + RIX + Rauigkeit + Wind,Paderborn,distanz_m,-0.015856483693799
Distanz + RIX + Rauigkeit + Wind,Paderborn,mittlerer_rix_prozent,0.0668217996793733
Distanz + RIX + Rauigkeit + Wind,Paderborn,rauigkeitsdifferenz_rms_m,0.0186286493948637
Distanz + RIX + Rauigkeit + Wind,Paderborn,winddissimilaritaet_log_rms,0.0912132555516035
Distanz + RIX + Rauigkeit + Wind,Rheda-Beckum,distanz_m,-0.0451441468556685
Distanz + RIX + Rauigkeit + Wind,Rheda-Beckum,mittlerer_rix_prozent,0.3181524667642676
Distanz + RIX + Rauigkeit + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0481047929398738
Distanz + RIX + Rauigkeit + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4403973548672817
Distanz + RIX + Wald + Wind,Alpen-Sevelen,distanz_m,-0.0124273704903485
Distanz + RIX + Wald + Wind,Alpen-Sevelen,mittlerer_rix_prozent,0.2597466128073045
Distanz + RIX + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2076121422732121
Distanz + RIX + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.3978290337098455
Distanz + RIX + Wald + Wind,Altenmellrich,distanz_m,0.1158877144767092
Distanz + RIX + Wald + Wind,Altenmellrich,mittlerer_rix_prozent,0.2858424433899264
Distanz + RIX + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1168083670943757
Distanz + RIX + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3142040339500694
Distanz + RIX + Wald + Wind,Bad Berleburg,distanz_m,0.0206337433855967
Distanz + RIX + Wald + Wind,Bad Berleburg,mittlerer_rix_prozent,0.3216129564279619
Distanz + RIX + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.1164602155020475
Distanz + RIX + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4161568016053747
Distanz + RIX + Wald + Wind,Borken-Coesfeld,distanz_m,0.0133755062403735
Distanz + RIX + Wald + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.2450575905141263
Distanz + RIX + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1804302255906846
Distanz + RIX + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.3943779158693786
Distanz + RIX + Wald + Wind,Lorup,distanz_m,-0.0514498408360941
Distanz + RIX + Wald + Wind,Lorup,mittlerer_rix_prozent,0.1968012368750023
Distanz + RIX + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2716326096945591
Distanz + RIX + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3248051610308058
Distanz + RIX + Wald + Wind,Ostfriesland,distanz_m,0.1188726275941209
Distanz + RIX + Wald + Wind,Ostfriesland,mittlerer_rix_prozent,0.2539270480010707
Distanz + RIX + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1297271396200331
Distanz + RIX + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.3951560596100038
Distanz + RIX + Wald + Wind,Paderborn,distanz_m,-0.014935819275668
Distanz + RIX + Wald + Wind,Paderborn,mittlerer_rix_prozent,0.0664030328347926
Distanz + RIX + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.0496363126147349
Distanz + RIX + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.0906724869955955
Distanz + RIX + Wald + Wind,Rheda-Beckum,distanz_m,-0.0291104799863107
Distanz + RIX + Wald + Wind,Rheda-Beckum,mittlerer_rix_prozent,0.2996921880590167
Distanz + RIX + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.1875926342145109
Distanz + RIX + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4146286485171956
Distanz + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,distanz_m,-0.0425544430966
Distanz + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,gelaendehoehendifferenz_m,0.2541245771446473
Distanz + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0383510438936798
Distanz + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,waldanteilsdifferenz_rms,0.242665938735043
Distanz + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,distanz_m,0.0541389787268097
Distanz + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,gelaendehoehendifferenz_m,0.1563351150889484
Distanz + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0680209883881876
Distanz + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,waldanteilsdifferenz_rms,0.1988525055523657
Distanz + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,distanz_m,0.0209746010144685
Distanz + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,gelaendehoehendifferenz_m,0.3569654960403052
Distanz + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,rauigkeitsdifferenz_rms_m,0.000260003972241
Distanz + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,waldanteilsdifferenz_rms,0.2069566386357367
Distanz + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,distanz_m,-0.0037629256252867
Distanz + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2710819457267905
Distanz + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0826799007044403
Distanz + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1938552773029439
Distanz + Gelaendehoehe + Rauigkeit + Wald,Lorup,distanz_m,-0.0905323393005021
Distanz + Gelaendehoehe + Rauigkeit + Wald,Lorup,gelaendehoehendifferenz_m,0.1970989024602984
Distanz + Gelaendehoehe + Rauigkeit + Wald,Lorup,rauigkeitsdifferenz_rms_m,0.1297583523390802
Distanz + Gelaendehoehe + Rauigkeit + Wald,Lorup,waldanteilsdifferenz_rms,0.2923644183785497
Distanz + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,distanz_m,0.0894109513426516
Distanz + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,gelaendehoehendifferenz_m,0.2377462962271302
Distanz + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0779004422545853
Distanz + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,waldanteilsdifferenz_rms,0.1389151243692553
Distanz + Gelaendehoehe + Rauigkeit + Wald,Paderborn,distanz_m,-0.0632207904217797
Distanz + Gelaendehoehe + Rauigkeit + Wald,Paderborn,gelaendehoehendifferenz_m,0.30555608841112
Distanz + Gelaendehoehe + Rauigkeit + Wald,Paderborn,rauigkeitsdifferenz_rms_m,0.0220747457453949
Distanz + Gelaendehoehe + Rauigkeit + Wald,Paderborn,waldanteilsdifferenz_rms,0.2067824551787251
Distanz + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,distanz_m,-0.0771547821665943
Distanz + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,gelaendehoehendifferenz_m,0.3056292301965462
Distanz + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0863657412352777
Distanz + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,waldanteilsdifferenz_rms,0.206766300268979
Distanz + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,distanz_m,-0.0548922963159514
Distanz + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1982478284251859
Distanz + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0114477343481366
Distanz + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4360282905601539
Distanz + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,distanz_m,0.0514806522028477
Distanz + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.086489031572109
Distanz + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0333409224179839
Distanz + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.4169069080337743
Distanz + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,distanz_m,-0.0178428467600123
Distanz + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.2564728080883975
Distanz + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.0634610445981534
Distanz + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4704055014745343
Distanz + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,distanz_m,-0.0207428797351149
Distanz + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2107741444250785
Distanz + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0387590312014045
Distanz + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4108615841588206
Distanz + Gelaendehoehe + Rauigkeit + Wind,Lorup,distanz_m,-0.0981492857499296
Distanz + Gelaendehoehe + Rauigkeit + Wind,Lorup,gelaendehoehendifferenz_m,0.1672518163167149
Distanz + Gelaendehoehe + Rauigkeit + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.1129451344508714
Distanz + Gelaendehoehe + Rauigkeit + Wind,Lorup,winddissimilaritaet_log_rms,0.3532051869007693
Distanz + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,distanz_m,0.0767033116545344
Distanz + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1669722992324772
Distanz + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0338112165009946
Distanz + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4191617282786757
Distanz + Gelaendehoehe + Rauigkeit + Wind,Paderborn,distanz_m,-0.0587784668308932
Distanz + Gelaendehoehe + Rauigkeit + Wind,Paderborn,gelaendehoehendifferenz_m,0.2261374355160827
Distanz + Gelaendehoehe + Rauigkeit + Wind,Paderborn,rauigkeitsdifferenz_rms_m,-0.0301559192697197
Distanz + Gelaendehoehe + Rauigkeit + Wind,Paderborn,winddissimilaritaet_log_rms,0.4423824133232383
Distanz + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,distanz_m,-0.0856370069421291
Distanz + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2379434323012612
Distanz + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0456887757438352
Distanz + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4405331377939006
Distanz + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,distanz_m,-0.0489134727531113
Distanz + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1553783712186164
Distanz + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.1998284124820196
Distanz + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4142426224770105
Distanz + Gelaendehoehe + Wald + Wind,Altenmellrich,distanz_m,0.0527078873370446
Distanz + Gelaendehoehe + Wald + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0683798204438928
Distanz + Gelaendehoehe + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1487867006495624
Distanz + Gelaendehoehe + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3978562411587957
Distanz + Gelaendehoehe + Wald + Wind,Bad Berleburg,distanz_m,-0.0181746008197226
Distanz + Gelaendehoehe + Wald + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.2126631102500225
Distanz + Gelaendehoehe + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.1347306893211113
Distanz + Gelaendehoehe + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4379097889464674
Distanz + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,distanz_m,-0.0164992343470009
Distanz + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.1810563872712854
Distanz + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1666558554753222
Distanz + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4011975360111346
Distanz + Gelaendehoehe + Wald + Wind,Lorup,distanz_m,-0.0802271426376017
Distanz + Gelaendehoehe + Wald + Wind,Lorup,gelaendehoehendifferenz_m,0.1265920059864892
Distanz + Gelaendehoehe + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2669078798973443
Distanz + Gelaendehoehe + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3389344679565706
Distanz + Gelaendehoehe + Wald + Wind,Ostfriesland,distanz_m,0.0801926411980968
Distanz + Gelaendehoehe + Wald + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1439344547049025
Distanz + Gelaendehoehe + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1209219726413656
Distanz + Gelaendehoehe + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.41503880096152
Distanz + Gelaendehoehe + Wald + Wind,Paderborn,distanz_m,-0.0369463639602508
Distanz + Gelaendehoehe + Wald + Wind,Paderborn,gelaendehoehendifferenz_m,0.1831651932204146
Distanz + Gelaendehoehe + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.1685129233461387
Distanz + Gelaendehoehe + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.4232148659215813
Distanz + Gelaendehoehe + Wald + Wind,Rheda-Beckum,distanz_m,-0.0723309254815483
Distanz + Gelaendehoehe + Wald + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2053918916690467
Distanz + Gelaendehoehe + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.1712498805175941
Distanz + Gelaendehoehe + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4289421626454214
Distanz + Rauigkeit + Wald + Wind,Alpen-Sevelen,distanz_m,-0.0557666108663453
Distanz + Rauigkeit + Wald + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,-0.0065929707427577
Distanz + Rauigkeit + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2390917456381382
Distanz + Rauigkeit + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4592335289089113
Distanz + Rauigkeit + Wald + Wind,Altenmellrich,distanz_m,0.0514485660274904
Distanz + Rauigkeit + Wald + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0113716760012681
Distanz + Rauigkeit + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1579890919403298
Distanz + Rauigkeit + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.4129548597312191
Distanz + Rauigkeit + Wald + Wind,Bad Berleburg,distanz_m,-0.0325212780535134
Distanz + Rauigkeit + Wald + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.0539719914992236
Distanz + Rauigkeit + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.1998610359947752
Distanz + Rauigkeit + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.5231494918658813
Distanz + Rauigkeit + Wald + Wind,Borken-Coesfeld,distanz_m,-0.0273659885832067
Distanz + Rauigkeit + Wald + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0331660687815338
Distanz + Rauigkeit + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.2017034755592171
Distanz + Rauigkeit + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4460820861203245
Distanz + Rauigkeit + Wald + Wind,Lorup,distanz_m,-0.0946179052798402
Distanz + Rauigkeit + Wald + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.0854399125751067
Distanz + Rauigkeit + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2791154837527721
Distanz + Rauigkeit + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3566342550937548
Distanz + Rauigkeit + Wald + Wind,Ostfriesland,distanz_m,0.0717832201314779
Distanz + Rauigkeit + Wald + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0317962552509562
Distanz + Rauigkeit + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1490711504342727
Distanz + Rauigkeit + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4507892645940937
Distanz + Rauigkeit + Wald + Wind,Paderborn,distanz_m,-0.0521031290825
Distanz + Rauigkeit + Wald + Wind,Paderborn,rauigkeitsdifferenz_rms_m,-0.026329448512323
Distanz + Rauigkeit + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.2188962057564153
Distanz + Rauigkeit + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.4909454169428573
Distanz + Rauigkeit + Wald + Wind,Rheda-Beckum,distanz_m,-0.0833063106574184
Distanz + Rauigkeit + Wald + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0356200231389871
Distanz + Rauigkeit + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.2115488644039268
Distanz + Rauigkeit + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4802477506157318
RIX + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,mittlerer_rix_prozent,0.3321197259011586
RIX + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,gelaendehoehendifferenz_m,0.239459134377469
RIX + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,-0.0165895797319197
RIX + Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2115378777739151
RIX + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,mittlerer_rix_prozent,0.3465452465286303
RIX + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,gelaendehoehendifferenz_m,0.1102261672881464
RIX + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0091860875531089
RIX + Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,waldanteilsdifferenz_rms,0.1533186137108957
RIX + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,mittlerer_rix_prozent,0.866067100042166
RIX + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,gelaendehoehendifferenz_m,0.3810405855052257
RIX + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.457686003507426
RIX + Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,waldanteilsdifferenz_rms,0.1002769332207601
RIX + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,mittlerer_rix_prozent,0.3021945621837608
RIX + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2539049378821881
RIX + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0222653500445568
RIX + Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1682100772190006
RIX + Gelaendehoehe + Rauigkeit + Wald,Lorup,mittlerer_rix_prozent,0.2545144072689982
RIX + Gelaendehoehe + Rauigkeit + Wald,Lorup,gelaendehoehendifferenz_m,0.1836767867020433
RIX + Gelaendehoehe + Rauigkeit + Wald,Lorup,rauigkeitsdifferenz_rms_m,0.0757725811502835
RIX + Gelaendehoehe + Rauigkeit + Wald,Lorup,waldanteilsdifferenz_rms,0.2655715280718479
RIX + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,mittlerer_rix_prozent,0.2960080430544438
RIX + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,gelaendehoehendifferenz_m,0.2163581582084913
RIX + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0382517653834845
RIX + Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,waldanteilsdifferenz_rms,0.1192188303735697
RIX + Gelaendehoehe + Rauigkeit + Wald,Paderborn,mittlerer_rix_prozent,0.0691676808171427
RIX + Gelaendehoehe + Rauigkeit + Wald,Paderborn,gelaendehoehendifferenz_m,0.0752147188348852
RIX + Gelaendehoehe + Rauigkeit + Wald,Paderborn,rauigkeitsdifferenz_rms_m,0.0172542891905042
RIX + Gelaendehoehe + Rauigkeit + Wald,Paderborn,waldanteilsdifferenz_rms,0.0470367484491785
RIX + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,mittlerer_rix_prozent,0.3825047308907853
RIX + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,gelaendehoehendifferenz_m,0.2968978162097668
RIX + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0346934291340386
RIX + Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,waldanteilsdifferenz_rms,0.1668110031635598
RIX + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,mittlerer_rix_prozent,0.2795040888876386
RIX + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1942888792203469
RIX + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,-0.0314662161994398
RIX + Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.3771249203956657
RIX + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,mittlerer_rix_prozent,0.2758153939381027
RIX + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0680195649435009
RIX + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,-0.0058522820884626
RIX + Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3352964088289497
RIX + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,mittlerer_rix_prozent,0.5759003990053401
RIX + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.09158151643275
RIX + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.5134735784304615
RIX + Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.8406666114604116
RIX + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.249757918873554
RIX + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2037475431378106
RIX + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,-0.0073377783991154
RIX + Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.3599089753089661
RIX + Gelaendehoehe + Rauigkeit + Wind,Lorup,mittlerer_rix_prozent,0.2188921111873822
RIX + Gelaendehoehe + Rauigkeit + Wind,Lorup,gelaendehoehendifferenz_m,0.1661098153918628
RIX + Gelaendehoehe + Rauigkeit + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.0704692190731105
RIX + Gelaendehoehe + Rauigkeit + Wind,Lorup,winddissimilaritaet_log_rms,0.3036859076473656
RIX + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,mittlerer_rix_prozent,0.2333920631939375
RIX + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1540303943105996
RIX + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0071198540437423
RIX + Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.3731281891943035
RIX + Gelaendehoehe + Rauigkeit + Wind,Paderborn,mittlerer_rix_prozent,0.0658410448525293
RIX + Gelaendehoehe + Rauigkeit + Wind,Paderborn,gelaendehoehendifferenz_m,0.071391549049579
RIX + Gelaendehoehe + Rauigkeit + Wind,Paderborn,rauigkeitsdifferenz_rms_m,0.0150925037504862
RIX + Gelaendehoehe + Rauigkeit + Wind,Paderborn,winddissimilaritaet_log_rms,0.0855222256055152
RIX + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,mittlerer_rix_prozent,0.3168083275039523
RIX + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2401894352986401
RIX + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0050241413972281
RIX + Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.363029454995703
RIX + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,mittlerer_rix_prozent,0.2538988327032612
RIX + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1497106437274278
RIX + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.1698506124498666
RIX + Gelaendehoehe + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.3542753329740826
RIX + Gelaendehoehe + Wald + Wind,Altenmellrich,mittlerer_rix_prozent,0.2605026636353287
RIX + Gelaendehoehe + Wald + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0463348421035883
RIX + Gelaendehoehe + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1120405162119423
RIX + Gelaendehoehe + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3168524648790402
RIX + Gelaendehoehe + Wald + Wind,Bad Berleburg,mittlerer_rix_prozent,0.284055491346691
RIX + Gelaendehoehe + Wald + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.1588800515377015
RIX + Gelaendehoehe + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.0824821125371612
RIX + Gelaendehoehe + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.3711657830382622
RIX + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.2319880971760018
RIX + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.171561756682611
RIX + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1393330246852991
RIX + Gelaendehoehe + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.3455205429194008
RIX + Gelaendehoehe + Wald + Wind,Lorup,mittlerer_rix_prozent,0.1986228547959859
RIX + Gelaendehoehe + Wald + Wind,Lorup,gelaendehoehendifferenz_m,0.1223835467240773
RIX + Gelaendehoehe + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.243949889897109
RIX + Gelaendehoehe + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.2878324273583696
RIX + Gelaendehoehe + Wald + Wind,Ostfriesland,mittlerer_rix_prozent,0.2230714076932202
RIX + Gelaendehoehe + Wald + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1320964387852355
